,id,name,state,latitude,longitude,source,dayduration,age,total_spent_Doohickey,total_spent_Gadget,total_spent_Gizmo,total_spent_Widget,total_orders,discount_usage_proportion,email_provider
1974,1975,Armani Kulas,MO,39.6956,-93.3733,Organic,2443,51,0.0,1304.0004,1335.3229000000001,2020.1515000000002,18.0,0.2222222222222222,yahoo
1975,1976,Bill Pacocha,AK,59.8501,-151.715,Affiliate,2519,64,837.3657000000001,735.3818,1334.2513,224.3238,12.0,0.08333333333333333,gmail
1976,1977,Tiana Parisian,MO,38.8952,-93.2806,Organic,2533,29,,,,,,,yahoo
1977,1978,Giuseppe Morar,NM,33.2019,-104.569,Facebook,3066,36,209.643,595.276,913.1131,293.6462,9.0,0.1111111111111111,hotmail
1978,1979,Trudie Armstrong,IA,41.0296,-93.1533,Affiliate,2793,27,,,,,,,gmail
1979,1980,Geraldine Kiehn,TX,26.923,-99.2504,Organic,2668,38,224.8365,38.4184,127.6815,987.8078,6.0,0.0,hotmail
1980,1981,Novella Marks,MS,32.2499,-88.4571,Organic,2552,46,3298.3031,1014.2045999999999,0.0,833.8466000000001,10.0,0.0,gmail
1981,1982,Javier Tillman,IA,42.0849,-90.3165,Organic,2850,30,276.39660000000003,551.649,545.2758,170.198,10.0,0.0,gmail
1982,1983,Christophe Wilderman,KS,38.2981,-95.2488,Facebook,2152,43,,,,,,,hotmail
1983,1984,Khalil Kiehn,CO,37.8417,-106.954,Affiliate,2602,60,149.53719999999998,299.481,0.0,0.0,3.0,0.0,hotmail
1984,1985,Noelia Sanford,WI,43.0471,-89.9017,Facebook,2535,30,0.0,110.405,869.4616,730.9521,8.0,0.0,yahoo
1985,1986,Gino Weber,WI,43.8723,-91.1584,Twitter,2209,45,939.474,146.0595,289.2271,81.5978,14.0,0.21428571428571427,yahoo
1986,1987,Madge Ondricka,CA,33.0377,-116.883,Organic,2707,65,,,,,,,yahoo
1987,1988,Charley Renner,MT,46.0644,-114.162,Affiliate,2635,64,,,,,,,yahoo
1988,1989,Adrian Lemke,ME,44.7764,-69.3938,Affiliate,2741,51,0.0,62.7228,600.6408,356.3119,3.0,0.3333333333333333,yahoo
1989,1990,Elvis Goyette,MT,46.1944,-109.439,Google,2597,52,0.0,1322.8078,683.2154,160.50900000000001,13.0,0.07692307692307693,hotmail
1990,1991,Lizeth Carter,IN,40.8523,-86.3517,Google,3100,45,0.0,428.514,199.6905,0.0,2.0,0.0,gmail
1991,1992,Olen Watsica,SC,32.486,-80.5712,Twitter,2279,27,653.0388,994.6324999999999,549.8565,84.9594,12.0,0.08333333333333333,gmail
1992,1993,Davin Turcotte,LA,32.7067,-92.3541,Affiliate,3112,47,,,,,,,yahoo
1993,1994,Casey Robel,MI,46.2679,-84.7524,Facebook,2136,32,,,,,,,yahoo
1994,1995,Jensen Schneider,MN,44.027,-95.9841,Affiliate,2314,49,102.3702,165.4902,0.0,0.0,2.0,0.5,hotmail
1995,1996,Chasity Raynor,NV,39.5259,-118.617,Google,2831,33,346.1477,957.4209,407.7066,87.0294,14.0,0.21428571428571427,gmail
1996,1997,Jaden Hansen,AK,64.8675,-147.66,Twitter,2750,29,972.6279000000001,815.2102,366.4031,283.9579,19.0,0.21052631578947367,hotmail
1997,1998,Cayla VonRueden,CA,37.4992,-120.554,Affiliate,2850,62,,,,,,,hotmail
1998,1999,Bell Fritsch,IA,42.5106,-96.0165,Google,3028,25,0.0,266.12760000000003,128.4154,0.0,4.0,0.0,hotmail
1999,2000,Marquise Mann,TX,32.1079,-94.4964,Organic,2387,45,,,,,,,gmail
2000,2001,Elza Williamson,TX,29.5643,-98.7169,Facebook,2856,63,123.9572,0.0,24.8843,198.1805,4.0,0.0,gmail
2001,2002,Nadia Vandervort,MT,46.8719,-109.003,Organic,3067,40,130.2726,148.41910000000001,296.3346,0.0,4.0,0.25,gmail
2002,2003,Precious Lakin,MO,37.4668,-92.863,Google,3082,41,,,,,,,gmail
2003,2004,Mark Bayer,ID,44.6845,-116.4,Organic,3166,51,0.0,0.0,135.6696,38.6165,2.0,0.0,hotmail
2004,2005,Lindsey Hegmann,TX,30.052,-95.5334,Google,2823,40,,,,,,,gmail
2005,2006,Misty Daugherty,AR,35.2505,-91.0307,Google,2483,53,70.298,0.0,298.47180000000003,284.4075,4.0,0.0,yahoo
2006,2007,Ethyl Little,IN,38.8091,-85.0478,Facebook,2463,62,,,,,,,yahoo
2007,2008,Afton Lesch,SD,44.6805,-98.1395,Google,2414,44,,,,,,,hotmail
2008,2009,Bessie Connelly,NE,40.7802,-98.8175,Facebook,2468,37,72.74249999999999,353.218,377.2361,722.9402,10.0,0.3,hotmail
2009,2010,Hassan Dare,CO,40.9412,-104.009,Organic,2385,37,,,,,,,hotmail
2010,2011,Elsa Dach,WI,46.6836,-91.4907,Affiliate,2800,35,426.29630000000003,0.0,561.9519,0.0,4.0,0.0,yahoo
2011,2012,Kyler Halvorson,MT,46.3308,-107.081,Affiliate,2700,32,39.6878,0.0,163.1536,0.0,2.0,0.5,gmail
2012,2013,Mitchel Pouros,PA,41.1402,-80.3832,Facebook,2979,41,,,,,,,gmail
2013,2014,Vilma Little,IL,38.524,-90.2221,Twitter,2872,39,0.0,2694.705,1939.7130000000002,363.332,17.0,0.11764705882352941,yahoo
2014,2015,Rigoberto Corkery,OK,35.7222,-95.5312,Twitter,3119,38,,,,,,,hotmail
2015,2016,Alycia McCullough,WV,39.4735,-77.8503,Twitter,3127,34,484.89099999999996,146.3744,574.7073,248.6719,13.0,0.0,gmail
2016,2017,Brannon Schroeder,MN,47.6226,-94.7655,Google,2803,59,,,,,,,gmail
2017,2018,Kyle Herzog,ND,47.8607,-97.8523,Affiliate,2721,57,,,,,,,gmail
2018,2019,Jabari Gleason,NH,42.9046,-71.5083,Facebook,2210,28,105.5846,267.8063,0.0,228.4406,9.0,0.2222222222222222,hotmail
2019,2020,Andreane Spinka,KY,38.0211,-84.5796,Google,2538,26,,,,,,,yahoo
2020,2021,Kellie Price,MO,37.474,-90.7621,Facebook,2655,33,205.65050000000002,0.0,82.0797,606.0863999999999,12.0,0.0,hotmail
2021,2022,Maryam Watsica,OR,45.0112,-122.934,Twitter,2323,35,45.1698,0.0,31.7862,0.0,2.0,0.0,yahoo
2022,2023,Jailyn Morissette,FL,30.3493,-81.8105,Twitter,3191,65,,,,,,,gmail
2023,2024,Horace Schowalter,SD,42.9354,-96.8426,Organic,2773,25,,,,,,,gmail
2024,2025,Broderick Tillman,NC,36.4962,-76.1601,Google,2543,61,,,,,,,gmail
2025,2026,Colin Kunze,IN,38.2373,-86.9644,Twitter,2467,64,31.7275,513.5327,368.4643,670.6619000000001,9.0,0.1111111111111111,hotmail
2026,2027,Simone Schaefer,MI,43.5575,-84.6285,Twitter,2766,26,319.6235,236.0212,208.7186,682.6134,10.0,0.2,gmail
2027,2028,Janelle O'Hara,KY,36.9634,-84.7249,Google,2310,54,1550.0851,466.25280000000004,1547.422,719.8339000000001,29.0,0.10344827586206896,gmail
2028,2029,Estrella Collier,SD,45.3888,-98.7652,Facebook,2654,28,,,,,,,hotmail
2029,2030,Joe Terry,MT,48.5907,-107.676,Facebook,2500,33,738.4388,401.64840000000004,960.2295,508.79600000000005,11.0,0.18181818181818182,gmail
2030,2031,Loyal Schiller,MN,46.7991,-93.4238,Google,3122,38,133.2945,380.6038,0.0,58.3131,4.0,0.25,gmail
2031,2032,Aurelio Borer,FL,25.8698,-81.1734,Organic,2695,49,,,,,,,gmail
2032,2033,Destiny Murazik,IL,41.4274,-89.5586,Organic,2968,46,,,,,,,hotmail
2033,2034,Brando Yundt,AL,33.3223,-85.857,Facebook,3122,44,1058.3578,966.8212,514.7852,1448.5520000000001,19.0,0.10526315789473684,gmail
2034,2035,Brisa Goodwin,FL,28.0595,-82.3274,Organic,2363,41,70.0511,449.8248,962.3074,491.1703,9.0,0.2222222222222222,yahoo
2035,2036,Shanny Kuvalis,MT,48.6861,-104.741,Organic,2662,44,416.72720000000004,1008.4112,940.6793,911.3312,20.0,0.05,gmail
2036,2037,Ransom Davis,NY,42.7284,-75.5879,Affiliate,2495,48,955.1961,1367.6129,1389.6444999999999,2768.8972,19.0,0.0,yahoo
2037,2038,Mario Wisoky,OR,43.0256,-123.381,Twitter,3039,63,480.6721,918.5115,1374.4304,800.4217,18.0,0.0,yahoo
2038,2039,Cleta Cassin,OH,41.5705,-81.3681,Twitter,2255,47,0.0,598.8446,176.7798,989.8796,8.0,0.0,hotmail
2039,2040,Meagan Stoltenberg,NE,42.645,-99.9553,Twitter,2891,36,816.0477999999999,1787.1573,0.0,317.9155,10.0,0.1,hotmail
2040,2041,Maurine Considine,WV,37.6958,-82.1517,Affiliate,2929,59,213.1628,0.0,864.9135,350.25550000000004,4.0,0.0,hotmail
2041,2042,Travis Buckridge,PA,40.4251,-75.7484,Organic,2969,63,,,,,,,gmail
2042,2043,Jason Spencer,FL,29.2867,-82.1524,Facebook,2187,62,224.8365,163.1536,265.7664,101.8034,4.0,0.0,hotmail
2043,2044,Milan Ritchie,NM,34.1727,-103.327,Affiliate,2914,52,,,,,,,gmail
2044,2045,Mack Lakin,GA,32.7752,-81.5626,Twitter,2406,26,136.6482,644.6743,0.0,125.494,4.0,0.75,hotmail
2045,2046,Kelley Turner,AK,64.7157,-148.564,Twitter,3024,56,130.1578,0.0,531.1777000000001,349.4229,7.0,0.14285714285714285,hotmail
2046,2047,Cyrus Wisozk,NY,43.8169,-75.4212,Affiliate,2663,66,722.8543000000001,0.0,0.0,305.8531,5.0,0.0,hotmail
2047,2048,Jedediah Huels,ND,48.4882,-101.677,Affiliate,2830,64,,,,,,,hotmail
2048,2049,Blake Will,OH,39.6658,-83.9937,Facebook,2985,63,705.8897999999999,811.8172999999999,391.29780000000005,905.4793999999999,17.0,0.4117647058823529,hotmail
2049,2050,Tavares Metz,IN,38.4189,-86.2506,Affiliate,2183,61,0.0,0.0,564.2364,0.0,2.0,0.0,yahoo
2050,2051,Lonny Mosciski,MN,45.6316,-94.4986,Twitter,2512,65,415.5833,376.3556,1064.45,786.3271,15.0,0.06666666666666667,gmail
2051,2052,Henriette Gibson,WA,45.794,-120.967,Google,2488,48,1039.7251,2414.0776,1648.3544,905.2122,36.0,0.08333333333333333,yahoo
2052,2053,Rosella Bergnaum,WI,45.5687,-89.3084,Affiliate,2494,43,0.0,146.3744,505.0566,0.0,4.0,0.0,gmail
2053,2054,Hilma Wyman,IA,42.5905,-91.2599,Organic,2520,40,157.3994,318.6537,0.0,0.0,3.0,0.0,gmail
2054,2055,Ila Johnston,WI,44.6483,-89.1351,Affiliate,2250,59,214.97789999999998,762.1267,341.122,313.4725,17.0,0.23529411764705882,gmail
2055,2056,Earline Schmitt,VA,36.7123,-79.1152,Facebook,2827,31,274.6005,0.0,392.6826,0.0,4.0,0.0,gmail
2056,2057,Nathan Kassulke,MN,44.1362,-93.1206,Twitter,2338,61,384.14160000000004,1680.4253999999999,741.1357,81.5978,11.0,0.09090909090909091,gmail
2057,2058,Else Ankunding,AL,31.822,-86.9212,Twitter,2568,64,0.0,104.1944,118.9362,125.4456,3.0,0.0,gmail
2058,2059,Richard Kub,AR,33.1818,-93.2534,Organic,2226,50,,,,,,,yahoo
2059,2060,Darwin Abshire,TX,32.4787,-100.697,Facebook,2364,51,,,,,,,yahoo
2060,2061,Karelle Hodkiewicz,TX,32.0985,-94.9092,Affiliate,2338,41,476.54060000000004,262.36719999999997,305.1328,944.297,9.0,0.2222222222222222,gmail
2061,2062,Velva Zemlak,WA,47.6185,-118.543,Twitter,2540,43,140.1598,28.9588,0.0,174.6865,5.0,0.0,hotmail
2062,2063,Winfield O'Kon,NM,35.1566,-103.904,Facebook,2697,55,,,,,,,yahoo
2063,2064,Audra Hudson,CO,37.3315,-103.757,Affiliate,3215,62,0.0,1168.2127,750.789,1224.8823,10.0,0.1,hotmail
2064,2065,Johnson Abshire,OH,40.3087,-81.3817,Twitter,2626,66,273.8089,617.5534,428.02279999999996,410.2134,14.0,0.14285714285714285,yahoo
2065,2066,Ardella Ernser,WI,46.0871,-90.2699,Google,2372,55,406.4847,807.2213,843.7052,248.7396,14.0,0.07142857142857142,gmail
2066,2067,Dana Bartell,SD,43.1477,-97.7166,Twitter,2371,54,42.6712,255.58210000000003,437.0819,573.4002,8.0,0.0,yahoo
2067,2068,Gerardo Mertz,KY,36.9359,-87.4114,Google,2579,43,,,,,,,gmail
2068,2069,Monte Langworth,MN,48.5142,-96.9011,Facebook,2827,53,241.2962,178.1304,652.7873999999999,0.0,5.0,0.0,hotmail
2069,2070,Loren Roob,MN,48.6914,-94.695,Facebook,2686,27,550.8979,429.3975,470.8896,22.3786,6.0,0.16666666666666666,gmail
2070,2071,Joana Stoltenberg,PA,40.1747,-79.0766,Google,2848,66,0.0,726.4003,0.0,332.8236,5.0,0.0,gmail
2071,2072,Laisha Conn,TN,35.6309,-86.9543,Twitter,2662,31,0.0,367.5066,254.3893,1425.4917,13.0,0.15384615384615385,yahoo
2072,2073,Wilford King,AZ,33.1545,-111.576,Google,2739,28,260.5452,377.255,751.9724,344.72839999999997,9.0,0.1111111111111111,yahoo
2073,2074,Marquise Crooks,AK,63.8841,-152.31,Facebook,2777,46,0.0,703.4039,532.3098000000001,127.0179,9.0,0.1111111111111111,hotmail
2074,2075,Royce Bins,ND,47.081,-99.7587,Affiliate,2756,48,177.726,1090.1863,891.3162000000001,361.7015,13.0,0.07692307692307693,gmail
2075,2076,Emmanuelle Cruickshank,OH,40.4939,-82.8939,Affiliate,2439,62,,,,,,,hotmail
2076,2077,Kaya Yundt,IL,40.8078,-88.1399,Organic,3084,26,2378.8447,133.6062,450.5108,466.6253,13.0,0.07692307692307693,yahoo
2077,2078,Solon Spencer,WV,39.3374,-80.112,Twitter,3062,59,709.7504,1384.7809000000002,956.8637,628.442,17.0,0.0,yahoo
2078,2079,Amparo Fadel,NE,40.8874,-99.7145,Facebook,2579,37,0.0,0.0,99.5372,42.3393,2.0,0.5,gmail
2079,2080,Dorris Herzog,IL,40.1645,-90.5143,Google,2151,49,,,,,,,gmail
2080,2081,Paxton Mayer,MO,39.923,-94.1785,Affiliate,2549,47,,,,,,,hotmail
2081,2082,Nels O'Connell,TX,33.9323,-99.081,Twitter,2981,31,991.885,810.7018,860.5425,264.999,11.0,0.09090909090909091,gmail
2082,2083,Katharina Glover,NC,36.0358,-77.0075,Google,2307,48,168.8401,255.39,49.7686,1669.701,11.0,0.18181818181818182,hotmail
2083,2084,Prudence Kihn,NE,40.6771,-101.696,Facebook,2183,60,957.7969,1196.3327,113.9254,89.2438,17.0,0.058823529411764705,gmail
2084,2085,Daryl Emmerich,MN,44.4746,-93.2118,Organic,2530,50,,,,,,,hotmail
2085,2086,Neal Crona,WI,44.7118,-89.8051,Affiliate,2549,48,0.0,523.6426,191.3999,289.9261,10.0,0.0,hotmail
2086,2087,Dawson McGlynn,TX,30.9204,-94.8094,Organic,2516,35,131.7844,637.1451,654.5517000000001,373.1094,6.0,0.3333333333333333,yahoo
2087,2088,Donny Terry,MI,43.0761,-83.8429,Google,2302,62,769.4508000000001,1902.8196000000003,194.4569,685.9389,14.0,0.14285714285714285,yahoo
2088,2089,Sarah Dach,AK,64.6786,-148.876,Affiliate,2473,49,,,,,,,hotmail
2089,2090,Jannie Balistreri,NY,41.6847,-74.4485,Facebook,3199,41,,,,,,,yahoo
2090,2091,Joseph Lynch,MO,40.2437,-92.6597,Twitter,2627,28,368.9883,629.5976,632.9087999999999,92.2056,6.0,0.0,hotmail
2091,2092,Vicente O'Hara,TX,28.5942,-96.7351,Organic,2376,63,,,,,,,hotmail
2092,2093,Royal Jast,GA,31.043,-81.9712,Affiliate,2549,49,756.4258,0.0,0.0,0.0,3.0,0.0,hotmail
2093,2094,Brant Klein,KS,37.5765,-97.8058,Twitter,2813,37,1777.0252,63.455,407.32529999999997,615.3229,18.0,0.16666666666666666,yahoo
2094,2095,Hillard Price,WI,45.9095,-91.1943,Facebook,2191,36,340.6195,703.3929,353.3826,145.6248,16.0,0.125,hotmail
2095,2096,Waino Feil,AR,36.3752,-92.2748,Twitter,2192,46,359.58000000000004,0.0,208.2422,551.7415000000001,8.0,0.125,yahoo
2096,2097,Maeve Bednar,SD,45.2526,-102.314,Affiliate,3054,63,35.3887,392.5791,3092.029,0.0,9.0,0.2222222222222222,hotmail
2097,2098,Desiree Schultz,OK,36.8311,-95.0254,Affiliate,2894,55,835.5907,83.8752,208.453,1936.6398,15.0,0.13333333333333333,gmail
2098,2099,Jayden Kris,WI,45.2531,-90.2066,Organic,2992,59,676.6116999999999,0.0,2051.4087,670.3335,12.0,0.08333333333333333,hotmail
2099,2100,Lila Rosenbaum,TX,30.2843,-95.5964,Twitter,2499,57,433.5979,3147.2855,1107.2881,1826.8522,24.0,0.20833333333333334,hotmail
2100,2101,Jared Tromp,NE,40.8288,-98.0203,Twitter,3044,53,0.0,0.0,119.17750000000001,0.0,2.0,0.0,gmail
2101,2102,Garrison Will,NC,35.6183,-81.07,Google,3003,62,65.8922,45.2232,230.487,0.0,3.0,0.0,yahoo
2102,2103,Brown Davis,KS,38.1662,-95.6838,Facebook,2281,31,0.0,0.0,151.6854,0.0,2.0,0.0,hotmail
2103,2104,Virgil Schowalter,KS,38.3984,-100.507,Google,2130,34,0.0,0.0,0.0,90.7742,1.0,0.0,gmail
2104,2105,Art McDermott,NC,35.7151,-82.8213,Twitter,2985,44,710.7864,71.4299,58.9266,210.408,7.0,0.0,gmail
2105,2106,Tyree Reichel,TX,34.4179,-102.09,Affiliate,3183,43,,,,,,,gmail
2106,2107,Leanne Orn,WV,37.4976,-80.7455,Twitter,3209,35,191.3174,1159.3536,0.0,391.8447,10.0,0.0,gmail
2107,2108,Karson Corwin,NE,40.316,-96.3239,Facebook,2145,36,1117.4932,649.1848,778.9065,506.08979999999997,15.0,0.06666666666666667,hotmail
2108,2109,Gregorio Harvey,MO,37.7265,-92.7464,Facebook,3116,58,,,,,,,hotmail
2109,2110,Idell Murray,MT,46.2966,-106.247,Facebook,2710,37,416.5946,201.9165,504.0807,578.9945,12.0,0.0,gmail
2110,2111,Ryan O'Keefe,FL,27.4748,-82.3284,Affiliate,3100,25,584.6175,701.3436999999999,139.3511,168.063,8.0,0.0,gmail
2111,2112,Alicia Schimmel,AL,31.5021,-88.2518,Google,2669,31,0.0,626.4064000000001,1613.6846,2664.2567000000004,16.0,0.1875,gmail
2112,2113,Archibald Turner,TN,35.5721,-85.1571,Twitter,2500,34,855.6907,384.3498,2044.3802,1143.5253,23.0,0.08695652173913043,hotmail
2113,2114,Jazmyne Medhurst,IN,40.5912,-85.7769,Twitter,2354,33,0.0,269.81669999999997,249.7848,493.0414,5.0,0.2,yahoo
2114,2115,Layla Abernathy,TX,29.694,-97.5018,Organic,3126,30,295.71299999999997,273.2898,183.5607,373.61109999999996,10.0,0.1,hotmail
2115,2116,Grace Smith,TX,31.2508,-103.921,Facebook,2438,33,155.8662,565.8316,807.5094,827.1285,14.0,0.14285714285714285,hotmail
2116,2117,Joanie Goodwin,WI,44.7851,-91.9289,Affiliate,2797,54,749.7174,52.7694,618.0949,1031.4193,12.0,0.08333333333333333,yahoo
2117,2118,Odell Stehr,NE,42.8252,-102.277,Google,3098,53,1802.3865,733.0596,694.9225,2870.2172,33.0,0.06060606060606061,hotmail
2118,2119,Samantha Nolan,MI,44.3388,-83.4203,Facebook,2242,27,196.3305,498.3188,224.954,0.0,11.0,0.0,hotmail
2119,2120,Bernardo Kshlerin,AK,62.327,-150.013,Twitter,2866,51,,,,,,,gmail
2120,2121,Orie Sipes,PA,39.9535,-77.6047,Twitter,2341,33,234.495,615.3480000000001,600.4250999999999,292.0058,14.0,0.0,yahoo
2121,2122,Antwan Grant,AL,31.6591,-87.5302,Affiliate,2754,28,355.94460000000004,291.9522,368.8976,472.0625,14.0,0.14285714285714285,hotmail
2122,2123,Nichole Funk,CO,37.1956,-103.994,Facebook,2620,25,1153.9489,1371.4178,634.946,1026.8053,21.0,0.14285714285714285,yahoo
2123,2124,Jazlyn Murray,ID,46.6717,-116.763,Google,2885,40,437.81,52.7694,0.0,2178.5808,4.0,0.0,hotmail
2124,2125,Stefanie Barton,IL,39.7178,-88.9226,Organic,2493,53,1975.6231,1841.8582000000001,1743.346,372.9854,30.0,0.03333333333333333,gmail
2125,2126,Abraham Kerluke,IN,39.3039,-87.4732,Twitter,2407,43,0.0,264.2772,590.1145,0.0,3.0,0.0,hotmail
2126,2127,Stephon Davis,LA,31.7717,-91.5956,Affiliate,2741,35,455.80320000000006,520.8665,0.0,162.35320000000002,4.0,0.0,yahoo
2127,2128,Gunner Graham,IL,42.4732,-89.1209,Google,2647,27,294.11609999999996,185.089,90.85230000000001,35.7601,7.0,0.14285714285714285,gmail
2128,2129,Rebecca Emard,NE,40.2688,-96.9158,Twitter,2486,30,,,,,,,yahoo
2129,2130,Abdullah Kerluke,OR,44.2619,-121.125,Google,3197,64,557.1754,708.0907,384.7915,802.6716,13.0,0.07692307692307693,gmail
2130,2131,Mina Dare,GA,34.9079,-84.2143,Affiliate,2352,32,,,,,,,hotmail
2131,2132,Mellie Abernathy,IL,41.2484,-89.6577,Twitter,2772,47,0.0,44.5354,135.72820000000002,82.383,4.0,0.0,gmail
2132,2133,Jaquan Treutel,TX,31.6778,-95.0505,Google,3069,58,518.4779,1344.2884,90.833,0.0,13.0,0.07692307692307693,hotmail
2133,2134,Stephon Greenfelder,AL,34.7882,-87.5893,Organic,2567,36,,,,,,,gmail
2134,2135,Mavis Fisher,SD,44.066,-96.8579,Affiliate,2310,26,1660.4061,1014.792,737.8193,1184.6021,22.0,0.0,yahoo
2135,2136,Elbert Homenick,AR,35.1009,-93.7577,Twitter,2999,33,494.83070000000004,1394.845,158.931,261.0326,14.0,0.07142857142857142,yahoo
2136,2137,Donato Bednar,IA,42.0012,-93.5811,Organic,2356,32,,,,,,,hotmail
2137,2138,Priscilla Moore,MI,42.1119,-86.0701,Organic,2275,30,1792.8609999999999,987.4898000000001,1123.9846,2585.5317,36.0,0.05555555555555555,yahoo
2138,2139,Floyd Jacobson,KY,36.8677,-84.2398,Affiliate,3092,53,123.83080000000001,632.72,76.3877,530.2801999999999,11.0,0.18181818181818182,gmail
2139,2140,Dalton Larson,NY,44.7721,-73.4781,Organic,2854,45,209.7237,0.0,183.1024,828.1493,9.0,0.3333333333333333,gmail
2140,2141,Wilhelm Wunsch,MT,45.3851,-105.959,Facebook,2694,49,345.27709999999996,358.4184,1245.0810000000001,251.71710000000002,16.0,0.1875,gmail
2141,2142,Austyn Doyle,NJ,40.2948,-74.1082,Twitter,2875,55,,,,,,,hotmail
2142,2143,Mark Klein,TX,29.7962,-96.1765,Twitter,2962,64,,,,,,,yahoo
2143,2144,Jenifer Aufderhar,WA,48.5032,-122.804,Facebook,2816,25,0.0,202.985,118.9362,0.0,2.0,0.0,yahoo
2144,2145,Camryn Schmeler,ND,46.1422,-102.975,Organic,2833,31,,,,,,,hotmail
2145,2146,Gino Johnston,MN,43.8861,-92.1699,Facebook,2600,26,154.0164,794.3584999999999,461.2489,2011.75,16.0,0.0,yahoo
2146,2147,Winston Mohr,LA,30.9297,-90.5465,Affiliate,2261,66,,,,,,,hotmail
2147,2148,Marjory Bogisich,MO,38.9205,-94.1806,Organic,2778,60,0.0,146.3744,642.6864,508.9171,8.0,0.125,yahoo
2148,2149,Myrtle Johns,KS,39.8701,-96.6937,Organic,2699,25,,,,,,,yahoo
2149,2150,Marcelina Kuhn,IL,41.6948,-87.5731,Facebook,2395,46,1007.313,1502.1457,574.7603,1480.1131,21.0,0.09523809523809523,gmail
2150,2151,Jamel Parisian,AZ,32.2916,-110.823,Google,2270,25,,,,,,,gmail
2151,2152,Louisa Sauer,MI,44.5975,-85.6202,Facebook,3087,60,889.3737,3331.4314,405.9899,178.8005,9.0,0.4444444444444444,gmail
2152,2153,Leola Marks,SC,33.4305,-80.2815,Organic,2519,58,0.0,200.3796,0.0,0.0,1.0,0.0,hotmail
2153,2154,Eloise King,CO,38.5255,-106.162,Facebook,2475,37,,,,,,,gmail
2154,2155,Natalie Rolfson,PA,41.1347,-75.2714,Affiliate,2462,65,0.0,0.0,0.0,178.8005,1.0,0.0,yahoo
2155,2156,Citlalli Howe,WY,44.8058,-106.663,Google,2568,50,1098.2689,160.2156,299.189,277.6846,7.0,0.0,yahoo
2156,2157,Caitlyn Mraz,IA,43.1052,-92.5593,Organic,2656,39,0.0,584.4025,356.2486,2977.0487999999996,8.0,0.25,yahoo
2157,2158,Lexie Lakin,IL,40.1716,-88.1532,Facebook,2913,25,,,,,,,yahoo
2158,2159,Rickey Jerde,NC,35.1759,-78.3183,Facebook,2824,28,1100.5033999999998,841.7909999999999,151.3615,0.0,9.0,0.0,hotmail
2159,2160,Haven Hoeger,KS,37.2602,-100.182,Facebook,2485,43,700.2213,326.30580000000003,2023.7398,1070.4366,14.0,0.07142857142857142,gmail
2160,2161,Brody Gottlieb,SD,44.3559,-102.493,Affiliate,2245,61,508.8355,0.0,607.5414000000001,544.9739,10.0,0.2,yahoo
2161,2162,Eldon Crona,TN,35.8202,-87.772,Facebook,2816,44,0.0,219.5616,0.0,226.23450000000005,2.0,0.0,hotmail
2162,2163,Alexys Jewess,IL,38.3082,-89.4216,Facebook,2732,61,,,,,,,yahoo
2163,2164,Cordia Farrell,NC,35.8872,-78.6869,Organic,3072,59,228.0343,1552.1151,115.1427,396.6182,16.0,0.0625,gmail
2164,2165,Jordon Runolfsson,OK,34.1413,-96.0075,Affiliate,2987,60,,,,,,,gmail
2165,2166,Maeve Goldner,WI,46.4878,-90.9978,Google,2892,50,,,,,,,hotmail
2166,2167,Gideon Conn,KY,37.7011,-86.0151,Facebook,2792,27,201.37329999999997,320.9368,364.8571,690.5219999999999,12.0,0.16666666666666666,yahoo
2167,2168,Meta Schimmel,IA,41.7754,-92.8673,Google,2147,35,,,,,,,yahoo
2168,2169,Jeffry Schowalter,CO,39.7782,-105.296,Affiliate,3143,55,858.0405000000001,960.2570000000001,1574.7309,1642.7653,35.0,0.08571428571428572,hotmail
2169,2170,Misty Botsford,CO,38.6207,-104.407,Twitter,3217,64,970.5696,1634.1877,2328.7092000000002,595.642,25.0,0.16,hotmail
2170,2171,Chadd Larson,WY,42.2876,-104.831,Twitter,3164,36,0.0,668.0054,0.0,834.8122000000001,6.0,0.0,gmail
2171,2172,Brooke Rempel,ND,46.6744,-98.68,Affiliate,2187,47,363.5891,89.0708,385.6155,250.488,5.0,0.0,gmail
2172,2173,Wilton Senger,TX,29.356,-95.6282,Google,2416,37,0.0,314.827,1046.5597,1477.8449,14.0,0.07142857142857142,yahoo
2173,2174,Adele Parker,MS,32.1544,-90.1646,Facebook,2197,48,130.2726,185.089,369.7715,0.0,3.0,0.0,hotmail
2174,2175,Bernhard Bailey,TN,36.3033,-85.7328,Facebook,2489,49,193.63819999999998,1922.4119,589.4628,1368.372,21.0,0.047619047619047616,yahoo
2175,2176,Johathan Schaden,NE,40.5445,-100.602,Organic,3174,61,,,,,,,hotmail
2176,2177,Arch Ryan,TX,26.2499,-97.635,Google,2995,31,,,,,,,hotmail
2177,2178,Meggie Blick,TX,29.7187,-97.9106,Affiliate,2391,50,161.781,1106.7935,857.3093,2248.0442,22.0,0.045454545454545456,yahoo
2178,2179,Mohammad Weber,SC,35.1142,-81.7129,Affiliate,2924,66,1715.7644,1201.1924999999999,368.63300000000004,694.1215,23.0,0.043478260869565216,yahoo
2179,2180,Eleanora Kunze,WI,44.0759,-89.1018,Twitter,3141,58,816.9991,702.8067,679.4416000000001,1049.1219,17.0,0.0,hotmail
2180,2181,Jettie Rau,NC,35.6756,-78.7693,Twitter,2531,35,,,,,,,yahoo
